"incident_key","occur_date","occur_time","boro","loc_of_occur_desc","precinct","jurisdiction_code","loc_classfctn_desc","location_desc","statistical_murder_flag","perp_age_group","perp_sex","perp_race","vic_age_group","vic_sex","vic_race","x_coord_cd","y_coord_cd","latitude","longitude","geocoded_column"
"230719148","2021-07-11T00:00:00.000","03:58:00","BRONX",,"44","0",,,"false",,,,"25-44","F","WHITE HISPANIC","1006717","244842","40.838689661000046","-73.91880635699994","POINT (-73.91880635699994 40.838689661000046)"
"230717903","2021-07-11T00:00:00.000","01:09:00","BROOKLYN",,"79","0",,,"false","<18","M","BLACK","45-64","M","BLACK","996546","187436","40.68114495900005","-73.95566903799994","POINT (-73.95566903799994 40.68114495900005)"
"230741754","2021-07-11T00:00:00.000","14:15:00","MANHATTAN",,"32","0",,,"false","25-44","M","BLACK","45-64","M","BLACK","1001154","240559","40.826946459000055","-73.93892166499995","POINT (-73.93892166499995 40.826946459000055)"
"230741367","2021-07-11T00:00:00.000","20:13:00","QUEENS",,"113","0",,,"true",,,,"18-24","M","BLACK","1051884","195923","40.704189886000044","-73.756066977","POINT (-73.756066977 40.704189886000044)"
"230717903","2021-07-11T00:00:00.000","01:09:00","BROOKLYN",,"79","0",,,"false","<18","M","BLACK","25-44","M","BLACK","996546","187436","40.68114495900005","-73.95566903799994","POINT (-73.95566903799994 40.68114495900005)"
"230741370","2021-07-11T00:00:00.000","23:36:00","BRONX",,"46","0",,,"true","<18","M","BLACK","<18","M","BLACK HISPANIC","1011780","248719","40.84931655400004","-73.90049291699995","POINT (-73.90049291699995 40.84931655400004)"
"230741370","2021-07-11T00:00:00.000","23:36:00","BRONX",,"46","0",,,"true","18-24","M","BLACK","<18","M","BLACK HISPANIC","1011780","248719","40.84931655400004","-73.90049291699995","POINT (-73.90049291699995 40.84931655400004)"
"230741371","2021-07-11T00:00:00.000","15:01:00","BROOKLYN",,"73","0",,,"false",,,,"<18","M","BLACK","1007838","183043","40.669064280000036","-73.91497187999995","POINT (-73.91497187999995 40.669064280000036)"
"230741368","2021-07-11T00:00:00.000","00:15:00","QUEENS",,"113","0",,,"true",,,,"18-24","M","BLACK","1048630","192944","40.696037527000044","-73.76783154699996","POINT (-73.76783154699996 40.696037527000044)"
"230717903","2021-07-11T00:00:00.000","01:09:00","BROOKLYN",,"79","0",,,"false","<18","F","WHITE HISPANIC","45-64","M","BLACK","996546","187436","40.68114495900005","-73.95566903799994","POINT (-73.95566903799994 40.68114495900005)"
"230741753","2021-07-11T00:00:00.000","06:19:00","BRONX",,"44","0",,,"false",,,,"25-44","M","BLACK HISPANIC","1010929","246421","40.84301183400004","-73.90357803799998","POINT (-73.90357803799998 40.84301183400004)"
"230741369","2021-07-11T00:00:00.000","15:18:00","BRONX",,"48","0",,,"true","18-24","M","BLACK","<18","M","BLACK","1016838","250252","40.85350696200004","-73.88220309599996","POINT (-73.88220309599996 40.85350696200004)"
"230717903","2021-07-11T00:00:00.000","01:09:00","BROOKLYN",,"79","0",,,"false","<18","F","WHITE HISPANIC","25-44","M","BLACK","996546","187436","40.68114495900005","-73.95566903799994","POINT (-73.95566903799994 40.68114495900005)"
"230741369","2021-07-11T00:00:00.000","15:18:00","BRONX",,"48","0",,,"true","<18","M","BLACK","<18","M","BLACK","1016838","250252","40.85350696200004","-73.88220309599996","POINT (-73.88220309599996 40.85350696200004)"
"230719148","2021-07-11T00:00:00.000","03:58:00","BRONX",,"44","0",,,"false",,,,"25-44","M","BLACK","1006717","244842","40.838689661000046","-73.91880635699994","POINT (-73.91880635699994 40.838689661000046)"
"230713945","2021-07-10T00:00:00.000","08:54:00","BRONX",,"40","0",,,"false","18-24","M","BLACK","<18","M","BLACK","1009347","237072","40.81735615500003","-73.90933068199998","POINT (-73.90933068199998 40.81735615500003)"
"230713944","2021-07-10T00:00:00.000","01:40:00","BRONX",,"43","0",,,"false",,,,"18-24","M","BLACK","1025108","243208","40.83413887300003","-73.85235185799998","POINT (-73.85235185799998 40.83413887300003)"
"230712737","2021-07-09T00:00:00.000","17:55:00","BRONX",,"42","0",,,"false","18-24","M","BLACK","18-24","M","BLACK","1012450","243020","40.83367235500003","-73.89809513499995","POINT (-73.89809513499995 40.83367235500003)"
"230713947","2021-07-09T00:00:00.000","03:45:00","QUEENS",,"110","0",,,"false",,,,"25-44","M","BLACK","1015799","208304","40.738374951000026","-73.88615590799998","POINT (-73.88615590799998 40.738374951000026)"
"230712739","2021-07-09T00:00:00.000","18:31:00","QUEENS",,"114","2",,"MULTI DWELL - PUBLIC HOUS","false",,,,"25-44","M","BLACK","999484","214810","40.75627543400003","-73.94501432899995","POINT (-73.94501432899995 40.75627543400003)"
"230713946","2021-07-09T00:00:00.000","07:00:00","BROOKLYN",,"75","0",,,"false","18-24","M","BLACK","18-24","F","BLACK","1017277","184414","40.672797186000025","-73.88093967499998","POINT (-73.88093967499998 40.672797186000025)"
"230712738","2021-07-09T00:00:00.000","20:33:00","QUEENS",,"109","0",,,"false","18-24","M","BLACK HISPANIC","25-44","M","BLACK","1035496","212305","40.74926447900003","-73.81504836299997","POINT (-73.81504836299997 40.74926447900003)"
"230611230","2021-07-08T00:00:00.000","22:29:00","BROOKLYN",,"83","0",,,"false",,,,"18-24","M","BLACK","1009333","191223","40.69151240700006","-73.90955229099995","POINT (-73.90955229099995 40.69151240700006)"
"230606421","2021-07-08T00:00:00.000","01:16:00","QUEENS",,"113","0",,,"false",,,,"<18","M","BLACK","1041835","189204","40.68581893900005","-73.79236783699997","POINT (-73.79236783699997 40.68581893900005)"
"230606422","2021-07-08T00:00:00.000","13:42:00","BRONX",,"47","0",,,"false",,,,"18-24","M","BLACK","1024502","258528","40.87619043400008","-73.85444978399995","POINT (-73.85444978399995 40.87619043400008)"
"230611230","2021-07-08T00:00:00.000","22:29:00","BROOKLYN",,"83","0",,,"false",,,,"25-44","M","BLACK","1009333","191223","40.69151240700006","-73.90955229099995","POINT (-73.90955229099995 40.69151240700006)"
"230611231","2021-07-08T00:00:00.000","21:19:00","BRONX",,"43","2",,"MULTI DWELL - PUBLIC HOUS","false",,,,"25-44","M","BLACK","1018369","244042","40.83645656600004","-73.87670047599995","POINT (-73.87670047599995 40.83645656600004)"
"230606421","2021-07-08T00:00:00.000","01:16:00","QUEENS",,"113","0",,,"false",,,,"18-24","M","BLACK","1041835","189204","40.68581893900005","-73.79236783699997","POINT (-73.79236783699997 40.68581893900005)"
"230562012","2021-07-07T00:00:00.000","16:20:00","QUEENS",,"110","0",,,"true","18-24","M","WHITE","<18","M","WHITE HISPANIC","1020380","212045","40.748625524000026","-73.86960515699997","POINT (-73.86960515699997 40.748625524000026)"
"230563799","2021-07-07T00:00:00.000","23:03:00","MANHATTAN",,"32","0",,,"false",,,,"45-64","M","BLACK HISPANIC","1000038","238903","40.82240327500005","-73.94295803999995","POINT (-73.94295803999995 40.82240327500005)"
"230563796","2021-07-07T00:00:00.000","22:04:00","BROOKLYN",,"69","0",,,"false",,,,"25-44","M","BLACK","1013126","171312","40.636849591000036","-73.89596004099997","POINT (-73.89596004099997 40.636849591000036)"
"230563798","2021-07-07T00:00:00.000","00:28:00","BROOKLYN",,"75","0",,,"false",,,,"45-64","M","BLACK","1018550","186754","40.67921511200007","-73.87633862899997","POINT (-73.87633862899997 40.67921511200007)"
"230562013","2021-07-07T00:00:00.000","23:35:00","BRONX",,"48","0",,,"true",,,,"18-24","M","BLACK","1015953","248464","40.84860265700007","-73.88541062599995","POINT (-73.88541062599995 40.84860265700007)"
"230508668","2021-07-06T00:00:00.000","13:54:00","QUEENS",,"105","0",,"GROCERY/BODEGA","false","18-24","F","BLACK","25-44","M","ASIAN / PACIFIC ISLANDER","1053360","197113","40.70744473800004","-73.75073132699998","POINT (-73.75073132699998 40.70744473800004)"
"230508667","2021-07-06T00:00:00.000","01:40:00","MANHATTAN",,"32","0",,,"false",,,,"25-44","M","BLACK","998501","236584","40.816040886000046","-73.94851627699995","POINT (-73.94851627699995 40.816040886000046)"
"230508669","2021-07-06T00:00:00.000","11:48:00","BRONX",,"40","0",,,"false","<18","M","WHITE HISPANIC","<18","M","BLACK HISPANIC","1006936","234238","40.80958413800005","-73.91805074799998","POINT (-73.91805074799998 40.80958413800005)"
"230508665","2021-07-06T00:00:00.000","02:49:00","QUEENS",,"115","0",,,"false",,,,"18-24","M","BLACK HISPANIC","1022300","212842","40.75080503300006","-73.86267121199995","POINT (-73.86267121199995 40.75080503300006)"
"230507309","2021-07-06T00:00:00.000","00:08:00","BROOKLYN",,"73","2",,"MULTI DWELL - PUBLIC HOUS","false","18-24","M","BLACK","25-44","M","BLACK","1009910","184163","40.67213266600004","-73.90749851699996","POINT (-73.90749851699996 40.67213266600004)"
"230451566","2021-07-05T00:00:00.000","04:29:00","BROOKLYN",,"69","0",,,"false",,,,"25-44","M","BLACK","1007050","172316","40.639623080000035","-73.91784870899994","POINT (-73.91784870899994 40.639623080000035)"
"230482153","2021-07-05T00:00:00.000","04:54:00","BRONX",,"40","2",,"MULTI DWELL - PUBLIC HOUS","false",,,,"18-24","F","BLACK","1009487","235826","40.813935836000034","-73.90882957399998","POINT (-73.90882957399998 40.813935836000034)"
"230482154","2021-07-05T00:00:00.000","04:45:00","BRONX",,"44","0",,,"false",,,,"45-64","M","BLACK","1007981","244635","40.838118200000046","-73.91423903099997","POINT (-73.91423903099997 40.838118200000046)"
"230482150","2021-07-05T00:00:00.000","02:15:00","BRONX",,"40","0",,,"false",,,,"18-24","M","WHITE HISPANIC","1005212","233366","40.80719499800006","-73.92428122899997","POINT (-73.92428122899997 40.80719499800006)"
"230482155","2021-07-05T00:00:00.000","19:15:00","BRONX",,"46","0",,,"false",,,,"18-24","M","BLACK HISPANIC","1009120","247786","40.84676363700004","-73.91011107099996","POINT (-73.91011107099996 40.84676363700004)"
"230482153","2021-07-05T00:00:00.000","04:54:00","BRONX",,"40","2",,"MULTI DWELL - PUBLIC HOUS","false",,,,"25-44","M","BLACK","1009487","235826","40.813935836000034","-73.90882957399998","POINT (-73.90882957399998 40.813935836000034)"
"230451565","2021-07-05T00:00:00.000","04:21:00","BROOKLYN",,"90","2",,"MULTI DWELL - PUBLIC HOUS","false","25-44","M","BLACK HISPANIC","25-44","M","BLACK","1001079","195776","40.70402887300003","-73.93930477999999","POINT (-73.93930477999999 40.70402887300003)"
"230482151","2021-07-05T00:00:00.000","03:30:00","BRONX",,"46","0",,,"false",,,,"18-24","M","BLACK HISPANIC","1007253","247675","40.846464036000036","-73.91685955199995","POINT (-73.91685955199995 40.846464036000036)"
"230482152","2021-07-05T00:00:00.000","04:00:00","MANHATTAN",,"32","0",,,"false","18-24","M","BLACK","25-44","M","BLACK","1000995","237483","40.81850401400004","-73.93950385999993","POINT (-73.93950385999993 40.81850401400004)"
"230448647","2021-07-04T00:00:00.000","04:17:00","BRONX",,"42","0",,,"false","25-44","M","BLACK","18-24","M","BLACK","1014375","242982","40.833561700000075","-73.89113894099995","POINT (-73.89113894099995 40.833561700000075)"
"230448654","2021-07-04T00:00:00.000","21:31:00","BRONX",,"47","0",,,"false","25-44","M","BLACK","25-44","M","WHITE HISPANIC","1021875","262707","40.88767206500006","-73.86392555599997","POINT (-73.86392555599997 40.88767206500006)"
"230448647","2021-07-04T00:00:00.000","04:17:00","BRONX",,"42","0",,,"false","25-44","M","BLACK","25-44","M","BLACK HISPANIC","1014375","242982","40.833561700000075","-73.89113894099995","POINT (-73.89113894099995 40.833561700000075)"
"230412253","2021-07-04T00:00:00.000","00:38:00","BRONX",,"42","0",,"GROCERY/BODEGA","false",,,,"25-44","M","BLACK HISPANIC","1013401","241249","40.82880838400007","-73.89466620499996","POINT (-73.89466620499996 40.82880838400007)"
"230448650","2021-07-04T00:00:00.000","18:20:00","BRONX",,"41","0",,,"false",,,,"25-44","M","BLACK","1015014","237387","40.818202824000025","-73.88885544599998","POINT (-73.88885544599998 40.818202824000025)"
"230448647","2021-07-04T00:00:00.000","04:17:00","BRONX",,"42","0",,,"true","25-44","M","BLACK","18-24","M","BLACK","1014375","242982","40.833561700000075","-73.89113894099995","POINT (-73.89113894099995 40.833561700000075)"
"230448906","2021-07-04T00:00:00.000","02:00:00","BRONX",,"42","0",,,"false",,,,"25-44","F","WHITE HISPANIC","1012450","243371","40.83463574800004","-73.89809365899998","POINT (-73.89809365899998 40.83463574800004)"
"230448651","2021-07-04T00:00:00.000","22:08:00","BRONX",,"50","0",,,"false",,,,"<18","M","BLACK HISPANIC","1012377","263348","40.88946679100008","-73.89827362899997","POINT (-73.89827362899997 40.88946679100008)"
"230448653","2021-07-04T00:00:00.000","21:05:00","BROOKLYN",,"83","0",,,"true","25-44","M","BLACK","25-44","M","WHITE HISPANIC","1008203","191229","40.691532006000045","-73.91362703999994","POINT (-73.91362703999994 40.691532006000045)"
"230448316","2021-07-04T00:00:00.000","21:00:00","QUEENS",,"105","0",,,"false",,,,"25-44","M","WHITE HISPANIC","1056903","200871","40.71773112700004","-73.73791173999997","POINT (-73.73791173999997 40.71773112700004)"
"230448645","2021-07-04T00:00:00.000","00:45:00","BRONX",,"40","0",,,"false",,,,"25-44","M","BLACK HISPANIC","1005294","237197","40.81770982900008","-73.92397301399996","POINT (-73.92397301399996 40.81770982900008)"
"230448646","2021-07-04T00:00:00.000","22:15:00","BRONX",,"43","2",,"MULTI DWELL - PUBLIC HOUS","true","25-44","M","BLACK","25-44","M","BLACK","1026596","236961","40.81698564800007","-73.84701407099993","POINT (-73.84701407099993 40.81698564800007)"
"230448317","2021-07-04T00:00:00.000","23:23:00","MANHATTAN",,"30","0",,,"false",,,,"18-24","F","BLACK","1000737","241071","40.82835254100007","-73.94042716599995","POINT (-73.94042716599995 40.82835254100007)"
"230448315","2021-07-04T00:00:00.000","19:00:00","BROOKLYN",,"79","0",,,"false",,,,"25-44","M","BLACK","998083","191219","40.69152616000007","-73.95011972299993","POINT (-73.95011972299993 40.69152616000007)"
"230448647","2021-07-04T00:00:00.000","04:17:00","BRONX",,"42","0",,,"true","25-44","M","BLACK","25-44","M","BLACK HISPANIC","1014375","242982","40.833561700000075","-73.89113894099995","POINT (-73.89113894099995 40.833561700000075)"
"230418792","2021-07-03T00:00:00.000","11:45:00","QUEENS",,"100","0",,,"false",,,,"25-44","M","BLACK","1036621","153909","40.588974294000025","-73.81144177599998","POINT (-73.81144177599998 40.588974294000025)"
"230412254","2021-07-03T00:00:00.000","22:03:00","MANHATTAN",,"23","0",,,"false",,,,"25-44","M","BLACK","998746","229343","40.79616593900005","-73.94764678999996","POINT (-73.94764678999996 40.79616593900005)"
"230416142","2021-07-03T00:00:00.000","17:19:00","QUEENS",,"113","0",,,"false",,,,"18-24","M","BLACK","1050916","184451","40.67270933900005","-73.75967174599998","POINT (-73.75967174599998 40.67270933900005)"
"230412254","2021-07-03T00:00:00.000","22:03:00","MANHATTAN",,"23","0",,,"false",,,,"18-24","M","BLACK","998746","229343","40.79616593900005","-73.94764678999996","POINT (-73.94764678999996 40.79616593900005)"
"230416143","2021-07-03T00:00:00.000","18:41:00","BRONX",,"40","2",,"MULTI DWELL - PUBLIC HOUS","false",,,,"18-24","M","BLACK","1006281","238786","40.82206877900006","-73.92040193499997","POINT (-73.92040193499997 40.82206877900006)"
"230418793","2021-07-02T00:00:00.000","23:13:00","BRONX",,"47","0",,,"false","45-64","M","BLACK","25-44","M","BLACK","1023464","262043","40.88584267800008","-73.85818261899993","POINT (-73.85818261899993 40.88584267800008)"
"230418795","2021-07-02T00:00:00.000","19:34:00","BRONX",,"41","0",,,"true","25-44","M","BLACK","18-24","M","BLACK","1013336","238224","40.820505836000045","-73.89491419199999","POINT (-73.89491419199999 40.820505836000045)"
"230418793","2021-07-02T00:00:00.000","23:13:00","BRONX",,"47","0",,,"false","25-44","M","BLACK","25-44","M","BLACK","1023464","262043","40.88584267800008","-73.85818261899993","POINT (-73.85818261899993 40.88584267800008)"
"230421165","2021-07-02T00:00:00.000","02:19:00","BROOKLYN",,"79","0",,,"false","25-44","M","BLACK","18-24","M","BLACK","1000382","192387","40.69472815800003","-73.94182674699994","POINT (-73.94182674699994 40.69472815800003)"
"230418793","2021-07-02T00:00:00.000","23:13:00","BRONX",,"47","0",,,"false","45-64","M","BLACK","25-44","F","BLACK","1023464","262043","40.88584267800008","-73.85818261899993","POINT (-73.85818261899993 40.88584267800008)"
"230421164","2021-07-02T00:00:00.000","16:15:00","BROOKLYN",,"67","0",,,"false",,,,"<18","M","BLACK","1005525","181441","40.66467300700003","-73.92331478799997","POINT (-73.92331478799997 40.66467300700003)"
"230418795","2021-07-02T00:00:00.000","19:34:00","BRONX",,"41","0",,,"false","25-44","M","BLACK","18-24","F","BLACK","1013336","238224","40.820505836000045","-73.89491419199999","POINT (-73.89491419199999 40.820505836000045)"
"230418793","2021-07-02T00:00:00.000","23:13:00","BRONX",,"47","0",,,"false","25-44","M","BLACK","25-44","F","BLACK","1023464","262043","40.88584267800008","-73.85818261899993","POINT (-73.85818261899993 40.88584267800008)"
"230421165","2021-07-02T00:00:00.000","02:19:00","BROOKLYN",,"79","0",,,"false","18-24","M","WHITE HISPANIC","18-24","M","BLACK","1000382","192387","40.69472815800003","-73.94182674699994","POINT (-73.94182674699994 40.69472815800003)"
"230421165","2021-07-02T00:00:00.000","02:19:00","BROOKLYN",,"79","0",,,"false","18-24","F","BLACK","18-24","M","BLACK","1000382","192387","40.69472815800003","-73.94182674699994","POINT (-73.94182674699994 40.69472815800003)"
"230418795","2021-07-02T00:00:00.000","19:34:00","BRONX",,"41","0",,,"false","25-44","M","BLACK","18-24","M","BLACK","1013336","238224","40.820505836000045","-73.89491419199999","POINT (-73.89491419199999 40.820505836000045)"
"230418794","2021-07-02T00:00:00.000","23:41:00","BROOKLYN",,"79","0",,,"false",,,,"25-44","M","BLACK","1000382","192387","40.69472815800003","-73.94182674699994","POINT (-73.94182674699994 40.69472815800003)"
"230418795","2021-07-02T00:00:00.000","19:34:00","BRONX",,"41","0",,,"true","25-44","M","BLACK","18-24","F","BLACK","1013336","238224","40.820505836000045","-73.89491419199999","POINT (-73.89491419199999 40.820505836000045)"
"230310962","2021-07-01T00:00:00.000","21:10:00","BROOKLYN",,"73","0",,,"false",,,,"25-44","M","BLACK","1010862","178621","40.65691830000002","-73.904088485","POINT (-73.904088485 40.65691830000002)"
"230311079","2021-07-01T00:00:00.000","02:44:00","BROOKLYN",,"73","0",,,"false",,,,"25-44","M","BLACK","1009826","183194","40.66947322100003","-73.90780500799997","POINT (-73.90780500799997 40.66947322100003)"
"230311080","2021-07-01T00:00:00.000","13:50:00","MANHATTAN",,"30","0",,,"false","<18","M","BLACK","25-44","M","BLACK","996959","237594","40.81881540500007","-73.95408520999997","POINT (-73.95408520999997 40.81881540500007)"
"230310960","2021-07-01T00:00:00.000","16:45:00","BROOKLYN",,"67","0",,,"false",,,,"25-44","M","BLACK","998813","171101","40.636305537000055","-73.94753079799993","POINT (-73.94753079799993 40.636305537000055)"
"230311080","2021-07-01T00:00:00.000","13:50:00","MANHATTAN",,"30","0",,,"false","18-24","M","BLACK","25-44","M","BLACK","996959","237594","40.81881540500007","-73.95408520999997","POINT (-73.95408520999997 40.81881540500007)"
"230311078","2021-07-01T00:00:00.000","23:07:00","MANHATTAN",,"23","2",,"MULTI DWELL - PUBLIC HOUS","false",,,,"25-44","M","BLACK","999061","229912","40.79772716600007","-73.94650786199998","POINT (-73.94650786199998 40.79772716600007)"
"230287864","2021-07-01T00:00:00.000","02:20:00","BRONX",,"47","0",,,"false","25-44","M","BLACK","25-44","M","BLACK","1032443","262435","40.886874127000056","-73.82570699999997","POINT (-73.82570699999997 40.886874127000056)"
"230247121","2021-06-30T00:00:00.000","02:08:00","BRONX",,"40","0",,,"false","18-24","M","BLACK","18-24","M","BLACK HISPANIC","1009464","238412","40.821033743000044","-73.90890294899998","POINT (-73.90890294899998 40.821033743000044)"
"230278934","2021-06-30T00:00:00.000","20:22:00","BRONX",,"49","0",,,"false",,,,"18-24","M","BLACK","1026628","253667","40.86283854000004","-73.84679290199995","POINT (-73.84679290199995 40.86283854000004)"
"230245950","2021-06-30T00:00:00.000","00:33:00","MANHATTAN",,"28","2",,"MULTI DWELL - PUBLIC HOUS","false","45-64","M","BLACK","25-44","F","BLACK HISPANIC","998007","230362","40.79896399800003","-73.95031371999994","POINT (-73.95031371999994 40.79896399800003)"
"230247120","2021-06-30T00:00:00.000","01:00:00","QUEENS",,"105","0",,,"false","25-44","M","BLACK","25-44","M","BLACK","1056526","178103","40.655241537000045","-73.73951596199998","POINT (-73.73951596199998 40.655241537000045)"
"230276664","2021-06-30T00:00:00.000","20:00:00","QUEENS",,"105","0",,"GROCERY/BODEGA","false","25-44","M","BLACK","25-44","M","BLACK","1059372","196337","40.70526581200004","-73.72905567199997","POINT (-73.72905567199997 40.70526581200004)"
"230247119","2021-06-30T00:00:00.000","00:52:00","MANHATTAN",,"32","0",,,"false",,,,"25-44","M","BLACK","999879","236455","40.815684487000055","-73.94353822199997","POINT (-73.94353822199997 40.815684487000055)"
"230247121","2021-06-30T00:00:00.000","02:08:00","BRONX",,"40","0",,,"false","<18","M","BLACK","18-24","M","BLACK HISPANIC","1009464","238412","40.821033743000044","-73.90890294899998","POINT (-73.90890294899998 40.821033743000044)"
"230247121","2021-06-30T00:00:00.000","02:08:00","BRONX",,"40","0",,,"false","18-24","M","WHITE HISPANIC","18-24","M","BLACK HISPANIC","1009464","238412","40.821033743000044","-73.90890294899998","POINT (-73.90890294899998 40.821033743000044)"
"230234503","2021-06-29T00:00:00.000","19:14:00","QUEENS",,"102","0",,,"false","18-24","M","BLACK HISPANIC","18-24","M","BLACK HISPANIC","1021828","190928","40.69065847000007","-73.86449709799997","POINT (-73.86449709799997 40.69065847000007)"
"230234501","2021-06-29T00:00:00.000","22:00:00","BROOKLYN",,"77","0",,,"false",,,,"<18","M","BLACK","999994","184490","40.67305339300003","-73.94324438899997","POINT (-73.94324438899997 40.67305339300003)"
"230234500","2021-06-29T00:00:00.000","17:35:00","BROOKLYN",,"71","0",,,"false",,,,"<18","M","BLACK","995628","181599","40.66512493100004","-73.95898867799998","POINT (-73.95898867799998 40.66512493100004)"
"230234499","2021-06-29T00:00:00.000","19:40:00","MANHATTAN",,"23","2",,"MULTI DWELL - PUBLIC HOUS","false",,,,"<18","M","BLACK","1000345","230119","40.798293080000064","-73.94186988299998","POINT (-73.94186988299998 40.798293080000064)"
"230232276","2021-06-29T00:00:00.000","14:35:00","BRONX",,"48","0",,,"false","25-44","M","BLACK","25-44","M","BLACK","1013685","249148","40.850487886000046","-73.89360532499995","POINT (-73.89360532499995 40.850487886000046)"
"230234503","2021-06-29T00:00:00.000","19:14:00","QUEENS",,"102","0",,,"false","18-24","M","WHITE HISPANIC","18-24","M","BLACK HISPANIC","1021828","190928","40.69065847000007","-73.86449709799997","POINT (-73.86449709799997 40.69065847000007)"
"230232277","2021-06-29T00:00:00.000","15:32:00","MANHATTAN",,"34","0",,"HOSPITAL","false",,,,"18-24","M","BLACK","1008527","257284","40.872834434000026","-73.91222001499993","POINT (-73.91222001499993 40.872834434000026)"
"230234502","2021-06-29T00:00:00.000","23:30:00","BRONX",,"44","0",,,"false",,,,"18-24","M","BLACK","1008669","246692","40.84376218800003","-73.91174515299997","POINT (-73.91174515299997 40.84376218800003)"
"230210692","2021-06-29T00:00:00.000","00:13:00","BRONX",,"52","0",,,"false",,,,"18-24","M","BLACK","1019293","259727","40.87950353400004","-73.87327928399996","POINT (-73.87327928399996 40.87950353400004)"
"230196723","2021-06-28T00:00:00.000","22:01:00","BRONX",,"52","0",,,"false",,,,"65+","F","BLACK","1017769","261525","40.884444399000074","-73.87878135499993","POINT (-73.87878135499993 40.884444399000074)"
"230193607","2021-06-28T00:00:00.000","20:50:00","MANHATTAN",,"20","2",,"MULTI DWELL - PUBLIC HOUS","false",,,,"18-24","M","BLACK","987818","221369","40.77429060000002","-73.98711927099998","POINT (-73.98711927099998 40.77429060000002)"
"230190941","2021-06-28T00:00:00.000","19:35:00","MANHATTAN",,"26","2",,"MULTI DWELL - PUBLIC HOUS","true","25-44","M","BLACK","25-44","M","BLACK","996279","235478","40.81300852900005","-73.95654576899994","POINT (-73.95654576899994 40.81300852900005)"
"230193605","2021-06-28T00:00:00.000","18:50:00","BROOKLYN",,"73","2",,"MULTI DWELL - PUBLIC HOUS","false",,,,"45-64","M","BLACK","1010363","182581","40.667789106000036","-73.90587160499997","POINT (-73.90587160499997 40.667789106000036)"
"230193608","2021-06-28T00:00:00.000","21:46:00","BROOKLYN",,"72","0",,"MULTI DWELL - APT BUILD","false","25-44","M","BLACK","25-44","M","ASIAN / PACIFIC ISLANDER","981882","172418","40.63993207400005","-74.00853383399993","POINT (-74.00853383399993 40.63993207400005)"
"230196723","2021-06-28T00:00:00.000","22:01:00","BRONX",,"52","0",,,"false",,,,"25-44","M","BLACK","1017769","261525","40.884444399000074","-73.87878135499993","POINT (-73.87878135499993 40.884444399000074)"
"230193606","2021-06-28T00:00:00.000","20:01:00","BROOKLYN",,"73","0",,,"false",,,,"45-64","M","BLACK","1009055","178206","40.65578446200004","-73.91060265899995","POINT (-73.91060265899995 40.65578446200004)"
"230162224","2021-06-27T00:00:00.000","04:34:00","BROOKLYN",,"75","0",,,"false",,,,"18-24","F","BLACK","1014210","182758","40.668262749000064","-73.89200350499993","POINT (-73.89200350499993 40.668262749000064)"
"230162223","2021-06-27T00:00:00.000","01:05:00","BRONX",,"44","0",,"MULTI DWELL - APT BUILD","false",,,,"25-44","M","BLACK","1004352","244652","40.838173866000034","-73.92735396399996","POINT (-73.92735396399996 40.838173866000034)"
"230162217","2021-06-27T00:00:00.000","18:50:00","MANHATTAN",,"32","0",,,"true","18-24","M","BLACK","18-24","M","BLACK","1000756","236127","40.81478262300004","-73.94037067099998","POINT (-73.94037067099998 40.81478262300004)"
"230162225","2021-06-27T00:00:00.000","05:40:00","MANHATTAN",,"32","0",,,"false",,,,"25-44","M","BLACK","1000965","240134","40.82578031500003","-73.93960564299994","POINT (-73.93960564299994 40.82578031500003)"
"230162443","2021-06-27T00:00:00.000","19:16:00","BRONX",,"42","2",,"MULTI DWELL - PUBLIC HOUS","false",,,,"25-44","M","WHITE HISPANIC","1009945","244103","40.83665251900004","-73.90714329499998","POINT (-73.90714329499998 40.83665251900004)"
"230162224","2021-06-27T00:00:00.000","04:34:00","BROOKLYN",,"75","0",,,"false",,,,"<18","M","BLACK","1014210","182758","40.668262749000064","-73.89200350499993","POINT (-73.89200350499993 40.668262749000064)"
"230162441","2021-06-27T00:00:00.000","09:25:00","BRONX",,"52","0",,,"false","25-44","M","BLACK","25-44","M","BLACK","1016133","255228","40.86716715000005","-73.88472784299995","POINT (-73.88472784299995 40.86716715000005)"
"230162442","2021-06-27T00:00:00.000","17:15:00","MANHATTAN",,"14","0",,,"false","<18","M","BLACK","18-24","M","WHITE","988191","215312","40.75766554000006","-73.98577611499996","POINT (-73.98577611499996 40.75766554000006)"
"230162220","2021-06-26T00:00:00.000","03:36:00","QUEENS",,"114","0",,,"false","18-24","M","BLACK HISPANIC","18-24","M","BLACK HISPANIC","1011301","216333","40.76042742300007","-73.90235477","POINT (-73.90235477 40.76042742300007)"
"230162222","2021-06-26T00:00:00.000","20:18:00","BRONX",,"41","0",,,"false",,,,"18-24","M","BLACK","1013355","240319","40.82625595200005","-73.89483645799999","POINT (-73.89483645799999 40.82625595200005)"
"230162221","2021-06-26T00:00:00.000","16:05:00","QUEENS",,"105","0",,,"false","25-44","M","BLACK","18-24","M","BLACK","1052694","186169","40.67741127700003","-73.75324467599995","POINT (-73.75324467599995 40.67741127700003)"
